ファイル名,学習項目ID,単元,学習項目,問題番号,レベル判定,IRT困難度,推定誤差,識別力(a),主な能力,前提知識,判定理由,基礎レベルと標準レベルの作問方針の違い
m-jh1-A-02-04s.txt,1-A-02-04,文字と式－式の値（代入）,式の値（代入）,問題2,標準レベル,69,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,式の値（代入）について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-02-05b.txt,1-A-02-05,文字と式－項と係数の関係,項と係数の関係,問題1,基礎レベル,40,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-02-05b.txt,1-A-02-05,文字と式－項と係数の関係,項と係数の関係,問題2,基礎レベル,44,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-02-05b.txt,1-A-02-05,文字と式－項と係数の関係,項と係数の関係,問題3,基礎レベル,48,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-02-05b.txt,1-A-02-05,文字と式－項と係数の関係,項と係数の関係,問題4,基礎レベル,52,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-02-05b.txt,1-A-02-05,文字と式－項と係数の関係,項と係数の関係,問題5,基礎レベル,56,±10,1.0,文字式の構造理解・式変形,正負の数・文字式の基本,,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-02-05s.txt,1-A-02-05,文字と式－項と係数の関係,項と係数の関係,問題1,標準レベル,68,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,項と係数の関係について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-02-05s.txt,1-A-02-05,文字と式－項と係数の関係,項と係数の関係,問題2,標準レベル,72,±10,1.2,文字式の構造理解・式変形,正負の数・文字式の基本,項と係数の関係について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：文字式の用語や1段階の式変形を確認する。標準：複数の項、符号、分配法則、同類項の整理を組み合わせて処理させる。
m-jh1-A-02-06b.txt,1-A-02-06,文字と式－文字式の加法と減法,文字式の加法と減法,問題1,基礎レベル,43,±10,1.0,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-06b.txt,1-A-02-06,文字と式－文字式の加法と減法,文字式の加法と減法,問題2,基礎レベル,47,±10,1.0,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-06b.txt,1-A-02-06,文字と式－文字式の加法と減法,文字式の加法と減法,問題3,基礎レベル,51,±10,1.0,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-06b.txt,1-A-02-06,文字と式－文字式の加法と減法,文字式の加法と減法,問題4,基礎レベル,55,±10,1.0,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-06b.txt,1-A-02-06,文字と式－文字式の加法と減法,文字式の加法と減法,問題5,基礎レベル,59,±10,1.0,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-06b.txt,1-A-02-06,文字と式－文字式の加法と減法,文字式の加法と減法,問題6,基礎レベル,63,±10,1.0,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-06b.txt,1-A-02-06,文字と式－文字式の加法と減法,文字式の加法と減法,問題7,基礎レベル,67,±10,1.0,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-06s.txt,1-A-02-06,文字と式－文字式の加法と減法,文字式の加法と減法,問題1,標準レベル,71,±10,1.2,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,文字式の加法と減法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-06s.txt,1-A-02-06,文字と式－文字式の加法と減法,文字式の加法と減法,問題2,標準レベル,75,±10,1.2,正負の数の符号判断・計算処理,小学校の数・数直線・正負の数,文字式の加法と減法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-07b.txt,1-A-02-07,文字と式－1次式の乗法（項が1つ・項が複数・分数）,1次式の乗法（項が1つ・項が複数・分数）,問題1,基礎レベル,46,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-07b.txt,1-A-02-07,文字と式－1次式の乗法（項が1つ・項が複数・分数）,1次式の乗法（項が1つ・項が複数・分数）,問題2,基礎レベル,50,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-07b.txt,1-A-02-07,文字と式－1次式の乗法（項が1つ・項が複数・分数）,1次式の乗法（項が1つ・項が複数・分数）,問題3,基礎レベル,54,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-07b.txt,1-A-02-07,文字と式－1次式の乗法（項が1つ・項が複数・分数）,1次式の乗法（項が1つ・項が複数・分数）,問題4,基礎レベル,58,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-02-07b.txt,1-A-02-07,文字と式－1次式の乗法（項が1つ・項が複数・分数）,1次式の乗法（項が1つ・項が複数・分数）,問題5,基礎レベル,62,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
